"ENSRNOG00000000455",0,0,0,0,0,0,0,1
"ENSRNOG00000000456",31,14,17,19,19,7,15,23
"ENSRNOG00000000457",57,72,32,65,67,14,81,80
"ENSRNOG00000000459",15,6,11,12,7,3,9,21
"ENSRNOG00000000461",169,177,188,224,187,76,201,256
"ENSRNOG00000000463",177,156,190,211,197,73,203,214
"ENSRNOG00000000464",199,187,194,244,227,126,229,241
"ENSRNOG00000000465",128,143,125,182,146,77,151,176
"ENSRNOG00000000466",76,61,93,97,102,37,86,98
"ENSRNOG00000000467",49,36,60,45,70,31,45,38
"ENSRNOG00000000470",110,94,89,123,115,41,130,124
"ENSRNOG00000000471",10,12,10,8,8,4,6,6
"ENSRNOG00000000473",56,57,51,73,49,17,64,98
"ENSRNOG00000000474",141,120,164,174,157,58,171,254
"ENSRNOG00000000476",56,48,66,53,58,33,49,56
"ENSRNOG00000000477",162,192,157,191,175,59,234,249
"ENSRNOG00000000479",0,2,3,1,1,0,5,2
"ENSRNOG00000000480",83,69,89,109,92,48,78,124
"ENSRNOG00000000481",189,207,243,243,264,108,239,250
"ENSRNOG00000000483",0,1,0,2,3,6,3,2
"ENSRNOG00000000485",16,28,23,30,21,13,19,27
"ENSRNOG00000000486",1,1,0,3,0,2,3,1
"ENSRNOG00000000488",1,2,0,2,0,1,2,4
"ENSRNOG00000000490",6,1,4,2,0,1,1,5
"ENSRNOG00000000491",0,1,0,1,0,0,0,0
"ENSRNOG00000000493",40,38,43,52,48,16,49,75
"ENSRNOG00000000495",1,1,0,4,4,0,1,3
"ENSRNOG00000000498",16,16,18,33,21,11,23,24
"ENSRNOG00000000499",1,0,0,0,0,0,0,0
"ENSRNOG00000000500",1,2,0,2,3,3,0,0
"ENSRNOG00000000501",101,109,108,133,103,25,119,140
"ENSRNOG00000000502",11,19,6,15,20,16,17,26
"ENSRNOG00000000503",277,322,284,359,329,146,391,440
"ENSRNOG00000000504",24,22,25,21,20,7,34,20
"ENSRNOG00000000505",142,129,180,188,175,84,155,149
"ENSRNOG00000000506",14,22,18,20,24,3,20,34
"ENSRNOG00000000510",0,0,1,0,0,0,0,0
"ENSRNOG00000000511",94,66,95,81,73,32,71,102
"ENSRNOG00000000512",44,31,44,22,50,18,50,45
"ENSRNOG00000000513",107,105,115,156,144,49,153,182
"ENSRNOG00000000515",110,121,76,109,106,38,135,135
"ENSRNOG00000000517",1,0,1,0,0,0,0,1
"ENSRNOG00000000519",63,53,58,72,63,23,65,112
"ENSRNOG00000000520",249,306,261,388,294,96,319,362
"ENSRNOG00000000521",30,47,41,72,39,22,54,64
"ENSRNOG00000000522",487,550,619,804,639,309,580,737
"ENSRNOG00000000523",85,96,91,103,119,44,105,125
"ENSRNOG00000000524",87,104,93,125,98,50,122,128
"ENSRNOG00000000525",14,15,7,17,10,7,19,17
"ENSRNOG00000000527",892,960,1058,1285,1035,509,1028,1141
"ENSRNOG00000000528",4,0,5,8,3,1,3,3
"ENSRNOG00000000529",0,1,2,1,0,0,0,0
"ENSRNOG00000000531",23,10,16,19,12,2,14,26
"ENSRNOG00000000532",116,110,118,141,153,55,135,148
"ENSRNOG00000000536",2,1,1,5,0,1,4,2
"ENSRNOG00000000540",18,25,19,22,25,19,19,23
"ENSRNOG00000000541",207,208,237,286,218,107,228,237
"ENSRNOG00000000542",0,0,0,0,0,0,0,0
"ENSRNOG00000000543",24,9,10,6,16,1,14,14
"ENSRNOG00000000546",10,8,10,9,10,8,12,14
"ENSRNOG00000000547",189,210,245,250,210,70,241,265
"ENSRNOG00000000549",276,315,286,380,300,117,359,385
"ENSRNOG00000000551",117,117,111,133,126,46,120,171
"ENSRNOG00000000552",0,0,1,0,2,1,0,0
"ENSRNOG00000000556",0,0,0,0,0,0,0,0
"ENSRNOG00000000557",293,343,371,416,339,178,382,384
"ENSRNOG00000000560",27,25,22,23,12,14,15,21
"ENSRNOG00000000561",8,5,6,9,9,4,11,11
"ENSRNOG00000000562",60,63,63,60,66,24,80,101
"ENSRNOG00000000563",1,0,1,0,1,0,0,1
"ENSRNOG00000000564",0,0,0,1,2,0,0,0
"ENSRNOG00000000565",63,56,62,65,84,25,69,81
"ENSRNOG00000000566",21,13,18,23,8,9,15,17
"ENSRNOG00000000567",83,77,100,87,84,32,110,75
"ENSRNOG00000000568",74,72,75,79,50,22,83,111
"ENSRNOG00000000569",35,24,39,38,40,16,43,39
"ENSRNOG00000000571",1347,1571,1506,2066,1691,805,1765,1881
"ENSRNOG00000000572",52,33,43,56,48,12,67,65
"ENSRNOG00000000574",1,0,0,0,0,1,0,0
"ENSRNOG00000000576",56,63,62,70,76,39,84,95
"ENSRNOG00000000579",788,977,803,1091,936,387,1035,1088
"ENSRNOG00000000580",1,0,0,0,0,0,0,0
"ENSRNOG00000000581",40,57,60,82,75,26,60,72
"ENSRNOG00000000582",2,3,1,2,1,1,1,3
"ENSRNOG00000000583",75,94,94,116,87,37,103,108
"ENSRNOG00000000585",395,435,434,551,447,222,513,613
"ENSRNOG00000000586",49,50,46,58,45,24,58,61
"ENSRNOG00000000587",62,68,73,107,79,48,77,71
"ENSRNOG00000000588",2,3,5,6,0,1,3,1
"ENSRNOG00000000589",3,6,2,6,9,2,6,6
"ENSRNOG00000000590",92,101,88,116,89,33,130,167
"ENSRNOG00000000593",118,121,126,147,144,47,139,157
"ENSRNOG00000000595",4,1,1,2,1,1,1,3
"ENSRNOG00000000596",133,123,152,165,106,60,129,175
"ENSRNOG00000000597",4,0,4,3,4,2,2,6
"ENSRNOG00000000598",1,2,4,1,3,0,2,4
"ENSRNOG00000000599",2,10,11,7,13,4,8,9
"ENSRNOG00000000604",157,129,194,188,186,74,169,160
"ENSRNOG00000000605",3,1,0,4,4,2,4,2
"ENSRNOG00000000606",4,0,0,0,3,1,4,1
"ENSRNOG00000000609",79,72,72,90,74,36,96,91
"ENSRNOG00000000610",235,304,316,345,320,115,335,315
"ENSRNOG00000000611",204,248,256,296,267,83,292,321
"ENSRNOG00000000613",39,47,53,62,53,31,71,76
"ENSRNOG00000000614",6,6,5,7,5,1,5,7
"ENSRNOG00000000618",44,52,54,60,67,32,44,56
"ENSRNOG00000000622",335,473,398,550,380,184,439,607
"ENSRNOG00000000632",0,0,0,0,1,1,1,1
"ENSRNOG00000000633",35,39,35,54,42,10,52,42
"ENSRNOG00000000634",9,8,10,13,6,2,9,9
"ENSRNOG00000000636",8,12,9,10,8,5,9,7
"ENSRNOG00000000638",543,527,677,663,551,320,591,732
"ENSRNOG00000000639",5,4,4,5,2,7,2,5
"ENSRNOG00000000640",7,5,14,4,13,2,13,20
"ENSRNOG00000000641",22,22,25,24,25,8,31,26
"ENSRNOG00000000645",167,151,190,199,190,79,207,259
"ENSRNOG00000000648",218,226,203,277,263,123,254,241
"ENSRNOG00000000653",1,0,1,0,1,0,1,0
"ENSRNOG00000000655",53,39,36,39,61,21,52,59
"ENSRNOG00000000657",1,0,2,5,0,0,2,1
"ENSRNOG00000000658",5,6,3,7,1,3,4,7
"ENSRNOG00000000661",65,48,66,64,79,32,82,66
"ENSRNOG00000000662",0,0,0,1,0,0,1,1
"ENSRNOG00000000663",68,67,89,111,77,47,108,107
"ENSRNOG00000000664",55,59,53,70,78,30,67,82
"ENSRNOG00000000665",5,7,8,12,10,7,13,7
"ENSRNOG00000000692",7,7,1,6,8,0,1,4
"ENSRNOG00000000693",28,22,35,38,20,20,30,48
"ENSRNOG00000000695",6,9,12,8,9,5,6,10
"ENSRNOG00000000697",92,91,109,137,84,53,117,117
"ENSRNOG00000000699",0,0,0,0,1,0,0,0
"ENSRNOG00000000700",24,24,48,49,25,11,51,23
"ENSRNOG00000000701",88,135,147,180,118,75,156,152
"ENSRNOG00000000702",44,59,42,72,58,26,78,42
"ENSRNOG00000000704",38,35,26,36,31,14,31,59
"ENSRNOG00000000708",97,96,114,137,99,41,120,148
