"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000000007",439.016054372633,-0.0919879604667959,0.112419334726783,-0.818257470481906,0.413210185242653,0.999686652218295
"ENSRNOG00000000008",5.3081556975623,0.38097949320405,0.632205494362318,0.602619712421717,0.546761703644227,0.999686652218295
"ENSRNOG00000000010",80.4111279362376,0.700715907034129,0.467735536868698,1.49810277774732,0.134106549523917,0.999686652218295
"ENSRNOG00000000012",13.0606135003296,0.252286627412107,0.319123703948681,0.790560601705344,0.429200445197902,0.999686652218295
"ENSRNOG00000000017",1.25120543312327,0.725694888875124,1.1360702548194,0.63877641879682,0.522968390887885,0.999686652218295
"ENSRNOG00000000024",24.2274744337828,-0.544717535103255,0.244263670978888,-2.23003909226573,0.0257448477391906,0.999686652218295
"ENSRNOG00000000033",184.684614479771,-0.193411243845082,0.148640393275769,-1.3012024496346,0.19318916701395,0.999686652218295
"ENSRNOG00000000034",3.26195344922294,0.190024182573065,0.684314366435746,0.277685508142708,0.781253786086173,0.999686652218295
"ENSRNOG00000000036",16.9779565612766,0.304603751527002,0.338803874387365,0.899056281684485,0.368622683005947,0.999686652218295
"ENSRNOG00000000041",3.25783944403817,-0.0512016735518961,0.625559832851041,-0.0818493625438517,0.934766502092444,0.999686652218295
"ENSRNOG00000000042",5.1560781091464,0.832131347078068,0.540274814202894,1.54020014482032,0.123511574626209,0.999686652218295
"ENSRNOG00000000043",23.3212800192527,0.092449350004508,0.238755236623706,0.387213915438489,0.69859784912219,0.999686652218295
"ENSRNOG00000000044",39.3969241631605,0.00797960309504589,0.184035501875805,0.0433590422158376,0.965415326552885,0.999686652218295
"ENSRNOG00000000047",10.874651158161,-0.0393970101027574,0.359793329464213,-0.10949900088872,0.912806714180467,0.999686652218295
"ENSRNOG00000000048",124.155504777284,-0.0543983372730876,0.119098794283726,-0.456749689199168,0.647850971328037,0.999686652218295
"ENSRNOG00000000053",157.248458446056,0.177649870759845,0.134634106578916,1.31950124135682,0.187001595392962,0.999686652218295
"ENSRNOG00000000054",319.058441291186,0.040556600465055,0.130520844282686,0.310728916043603,0.756006712846578,0.999686652218295
"ENSRNOG00000000060",221.209016672598,-0.1544213123827,0.164668272874118,-0.937772101980747,0.348361540966538,0.999686652218295
"ENSRNOG00000000062",13.1623186960213,0.691890447584674,0.330662579216813,2.09243649288481,0.0363994871980648,0.999686652218295
"ENSRNOG00000000064",1845.47204999965,0.029402831087865,0.0650689946146055,0.45187160585489,0.65136148075796,0.999686652218295
"ENSRNOG00000000066",7.05369564067173,-0.13502679589447,0.437295576889189,-0.308776953233822,0.757491201688811,0.999686652218295
"ENSRNOG00000000068",53.3397639757349,-0.0488375062989084,0.177772926103142,-0.274718470182424,0.783532539794851,0.999686652218295
"ENSRNOG00000000073",21.495553536383,-0.393349437073234,0.258920946262223,-1.51918739194962,0.128715333988476,0.999686652218295
"ENSRNOG00000000075",55.972875603297,0.185984058544757,0.168498910598183,1.10377009491931,0.269692880410627,0.999686652218295
"ENSRNOG00000000081",2.8653729223023,-0.404988224493638,0.645495669267019,-0.627406571067339,0.53039276149773,0.999686652218295
"ENSRNOG00000000082",49.5561794480435,0.158921231793145,0.176807467124492,0.898837783142084,0.368739071665847,0.999686652218295
"ENSRNOG00000000091",26.8762373678661,-0.0932416174120316,0.226789383113382,-0.411137488589649,0.680971722356789,0.999686652218295
"ENSRNOG00000000095",58.3418855597119,-0.0480976561797562,0.196860818867141,-0.244323154076773,0.806980552396444,0.999686652218295
"ENSRNOG00000000096",13.203437663978,0.146725241131633,0.326330781027634,0.449621211549789,0.652983590747267,0.999686652218295
"ENSRNOG00000000098",73.6458826143203,0.11106758155174,0.171741200419302,0.646714831854972,0.517816522073331,0.999686652218295
"ENSRNOG00000000104",46.2051802319791,0.0913802956636856,0.193090054621953,0.473252213028771,0.636033250854551,0.999686652218295
"ENSRNOG00000000105",102.266655432263,-0.1919918836692,0.135946324927197,-1.41226240409234,0.157872711945528,0.999686652218295
"ENSRNOG00000000108",58.1839859309683,-0.152611497976988,0.158823414729491,-0.960887903316499,0.336608533702025,0.999686652218295
"ENSRNOG00000000111",130.514584275426,0.331322802492197,0.172348740448093,1.92239758544671,0.0545557491796852,0.999686652218295
"ENSRNOG00000000112",109.203920896613,-0.0327822013411305,0.122623333406838,-0.267340647414682,0.789206893159051,0.999686652218295
"ENSRNOG00000000113",24.6557804697489,0.576567647647688,0.268755483292931,2.14532422030346,0.0319269332929158,0.999686652218295
"ENSRNOG00000000121",33.2023190778627,-0.165397636419595,0.210515401972004,-0.785679503115839,0.432055274288341,0.999686652218295
