"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000000001",2.04532598431856,0.293255121057075,0.491053433778691,0.597195948311482,0.550376563979137,0.999999092496127
"ENSRNOG00000000007",187.418663760414,-0.0697919490405016,0.0659054858801565,-1.05897025275578,0.2896133274687,0.999999092496127
"ENSRNOG00000000008",5.83519552037264,-0.197101298097379,0.2971262911988,-0.663358659047452,0.507100876280853,0.999999092496127
"ENSRNOG00000000010",23.5349689414147,-0.0564353120455899,0.154434468738478,-0.365432098848078,0.714788884154031,0.999999092496127
"ENSRNOG00000000012",16.0862950011082,0.086016621353956,0.179801469055006,0.478397767304344,0.632367122438615,0.999999092496127
"ENSRNOG00000000024",112.884681178165,0.00971616234929366,0.0779802328714276,0.124597760118433,0.900842001745619,0.999999092496127
"ENSRNOG00000000033",258.102814573304,0.0379413097410569,0.0554082052791507,0.684759767076118,0.493495527327026,0.999999092496127
"ENSRNOG00000000034",5.69657289516508,0.468154085886834,0.28289981891345,1.65484052865393,0.0979568504423161,0.999999092496127
"ENSRNOG00000000036",35.1840902007258,0.0640563038921905,0.118547112076455,0.540344701529959,0.588959335973752,0.999999092496127
"ENSRNOG00000000040",1.44567994825781,-0.253273358090496,0.585985403543185,-0.432217861672096,0.665583078662416,0.999999092496127
"ENSRNOG00000000041",3.17294940597751,-0.286500312984363,0.412707292454712,-0.694197360265452,0.487558447835257,0.999999092496127
"ENSRNOG00000000042",1.9749684802528,-0.0721295124722349,0.496432328698079,-0.145295759970747,0.884477362256418,0.999999092496127
"ENSRNOG00000000043",22.335169257832,0.15847118520728,0.165139838094419,0.959618145663154,0.337247433124522,0.999999092496127
"ENSRNOG00000000044",42.6846190340182,-0.00213312585154513,0.113231132176631,-0.0188386869453679,0.984969791572874,0.999999092496127
"ENSRNOG00000000047",9.87774547265881,-0.183328216360873,0.243663778263685,-0.752381899629254,0.451821428434897,0.999999092496127
"ENSRNOG00000000048",176.733116616311,0.0627758165655546,0.0584513212840714,1.07398455991211,0.282829601760877,0.999999092496127
"ENSRNOG00000000053",107.870215849209,0.0788546947091849,0.0747582753797791,1.05479553010815,0.291518849367361,0.999999092496127
"ENSRNOG00000000054",460.68459669814,-0.0764178743330429,0.0459159318014213,-1.66429976121441,0.0960525401164783,0.999999092496127
"ENSRNOG00000000060",417.761645062078,-0.0673168373383516,0.0592561390522492,-1.13603144610881,0.255943403827623,0.999999092496127
"ENSRNOG00000000062",9.73544673729653,0.247159246369545,0.230375294648712,1.07285482476073,0.283336257745731,0.999999092496127
"ENSRNOG00000000064",1993.54526017954,-0.0299477968588859,0.035834528555428,-0.835724594857258,0.403309855617831,0.999999092496127
"ENSRNOG00000000066",9.14736202959121,0.0637489763456848,0.231631937783532,0.275216694881085,0.783149761395688,0.999999092496127
"ENSRNOG00000000068",161.186449306828,0.0242890668968327,0.0696110281096266,0.34892555901604,0.727145196342893,0.999999092496127
"ENSRNOG00000000073",12.6536464289886,0.286226552520837,0.203482962513485,1.40663645243453,0.159535218141416,0.999999092496127
"ENSRNOG00000000075",55.2904702404855,-0.00698626475325509,0.0983780118823608,-0.0710144941901162,0.943386219919775,0.999999092496127
"ENSRNOG00000000082",58.9798640556637,0.127752898296704,0.0974894356716001,1.31042812399744,0.190051044626294,0.999999092496127
"ENSRNOG00000000091",21.4937133197026,0.0869899371139847,0.161836261711,0.537518206329603,0.590909712324209,0.999999092496127
"ENSRNOG00000000095",32.8835127994999,0.0322566828449171,0.125698074976921,0.2566203408512,0.797471871001654,0.999999092496127
"ENSRNOG00000000096",9.46281642183772,-0.0418840896669705,0.237995002329412,-0.175987265518283,0.860303946948555,0.999999092496127
"ENSRNOG00000000098",90.0066008850514,0.0532067647318629,0.0774663331379069,0.686837269516078,0.492185280980301,0.999999092496127
"ENSRNOG00000000104",50.7073651887385,-0.0279487123787977,0.103793207388315,-0.269273038978698,0.787719577967038,0.999999092496127
"ENSRNOG00000000105",179.038240127152,-0.018045318726396,0.0671813587412839,-0.268606039897,0.788232863898605,0.999999092496127
"ENSRNOG00000000108",35.6733489530536,0.0394191730242988,0.119899446909705,0.328768597689903,0.74233060021072,0.999999092496127
"ENSRNOG00000000111",49.0694693636173,-0.0947945070722572,0.116216118224425,-0.815674353269994,0.414686411190417,0.999999092496127
"ENSRNOG00000000112",149.452828904109,0.0263619330649887,0.0664097694549817,0.396958659566783,0.691397946174594,0.999999092496127
"ENSRNOG00000000113",25.8051028722283,0.0151385787349972,0.140124338931656,0.108036754003035,0.913966537345158,0.999999092496127
"ENSRNOG00000000121",30.3589503505812,0.170057738305897,0.129140571323153,1.31684207808215,0.187891565074376,0.999999092496127
"ENSRNOG00000000122",17.4070585623828,0.0494705473564754,0.170304831301155,0.290482348495417,0.771447252768882,0.999999092496127
"ENSRNOG00000000123",15.2959731869177,0.14497016112975,0.169315383048297,0.856213762268708,0.391879551600141,0.999999092496127
"ENSRNOG00000000127",5.94138794859675,0.0939300436540696,0.27020023579109,0.347631242360178,0.728117139983455,0.999999092496127
"ENSRNOG00000000129",5.19484072126453,-0.291196867754178,0.349712315140216,-0.832675473946132,0.405027780337584,0.999999092496127
"ENSRNOG00000000130",73.6320076578747,0.0161251025776439,0.0868472499668172,0.185671999790495,0.852701987406952,0.999999092496127
"ENSRNOG00000000133",98.183165867388,-0.0147133331043834,0.0786267299296859,-0.187128895193037,0.851559573217112,0.999999092496127
"ENSRNOG00000000137",4.26875499445855,-0.21800126798265,0.371320167926836,-0.587097838503629,0.557137999179319,0.999999092496127
