"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000000007",545.36764813201,-0.274397669204702,0.140163102579586,-1.95770259187076,0.0502649209432728,0.999915377802793
"ENSRNOG00000000008",4.08202782089566,-0.518117444297115,0.797770698222904,-0.649456598808732,0.51604329072148,0.999915377802793
"ENSRNOG00000000010",35.5642460716125,0.0702822296550902,0.328159954361208,0.214170646725926,0.830413985507787,0.999915377802793
"ENSRNOG00000000012",18.4646944270823,-0.469123814868056,0.377702884740433,-1.2420445641829,0.214220120206528,0.999915377802793
"ENSRNOG00000000024",65.5963933514497,0.0555478839213024,0.249207370282271,0.222898238757484,0.823614707176748,0.999915377802793
"ENSRNOG00000000033",208.509720438722,0.00167730831524589,0.148394986407294,0.0113029985436451,0.990981703997897,0.999915377802793
"ENSRNOG00000000034",4.8342158363367,0.905383941423311,0.732470229241971,1.23606926981904,0.216432816434078,0.999915377802793
"ENSRNOG00000000036",43.7854300101202,0.502867655884938,0.257302243967434,1.9543850381211,0.0506556987808713,0.999915377802793
"ENSRNOG00000000040",1.48826978622514,0.148409845716946,1.26244183795768,0.117557768805442,0.906418068450624,0.999915377802793
"ENSRNOG00000000041",3.46716970580696,-0.326735769432324,0.820203922056094,-0.398359189277296,0.690365436105271,0.999915377802793
"ENSRNOG00000000042",2.35196939027809,0.368911645459055,1.06601605507332,0.346065749857475,0.72929330256625,0.999915377802793
"ENSRNOG00000000043",21.4252643502147,-0.113772493145869,0.379571910484061,-0.299738969094886,0.764376271429377,0.999915377802793
"ENSRNOG00000000044",49.1151142614481,-0.208986513784055,0.236375717412685,-0.884128522470811,0.376626837764931,0.999915377802793
"ENSRNOG00000000047",22.2375578758187,-0.228721788761635,0.350851338373393,-0.651905134014959,0.514462372740244,0.999915377802793
"ENSRNOG00000000048",174.65582023537,-0.135926326294674,0.156702900105085,-0.867414235496095,0.385715084779076,0.999915377802793
"ENSRNOG00000000053",100.699431108943,0.107212693265313,0.21829073789882,0.491146323006189,0.623322960264776,0.999915377802793
"ENSRNOG00000000054",418.768808792774,-0.174406917256338,0.139099873604432,-1.25382513108754,0.209905572588686,0.999915377802793
"ENSRNOG00000000060",521.408234647256,-0.111926600248629,0.139284954118741,-0.803579977153965,0.421639590677476,0.999915377802793
"ENSRNOG00000000062",9.96050477440881,0.193863161522639,0.485007713366377,0.399711501858516,0.689369019539582,0.999915377802793
"ENSRNOG00000000064",2282.43886708636,0.0393009273769331,0.119495349056871,0.328890853804098,0.742238187706782,0.999915377802793
"ENSRNOG00000000066",9.90217869322925,0.190692149368802,0.49908426528709,0.382084074037296,0.702399004363097,0.999915377802793
"ENSRNOG00000000068",135.204278892593,-0.288299408753911,0.202610409055502,-1.42292496272951,0.154757908919234,0.999915377802793
"ENSRNOG00000000073",13.4374555875885,-0.0823643101242812,0.438451464009596,-0.187852742857938,0.850992088859479,0.999915377802793
"ENSRNOG00000000075",63.8231135307464,0.251841755297434,0.220059317521804,1.14442668519356,0.252446726658934,0.999915377802793
"ENSRNOG00000000082",50.5920347801266,-0.0482229008355694,0.265286082314586,-0.18177697229659,0.855757756870808,0.999915377802793
"ENSRNOG00000000091",12.4823152249347,-0.358686544121461,0.47086679015377,-0.761757999548718,0.446204451994146,0.999915377802793
"ENSRNOG00000000095",46.6650024123406,-0.116894546172851,0.244611498157065,-0.477878378790652,0.632736771034927,0.999915377802793
"ENSRNOG00000000096",11.8881158853126,-0.400992459155118,0.452901356113791,-0.885385865469497,0.375948553120659,0.999915377802793
"ENSRNOG00000000098",71.3280979103856,-0.186641718454497,0.218553220570738,-0.853987500010725,0.39311191539416,0.999915377802793
"ENSRNOG00000000104",62.7847332999101,-0.232562621823264,0.236863962906472,-0.981840457997801,0.326178452967488,0.999915377802793
"ENSRNOG00000000105",275.016616944584,0.0382690241666069,0.211589992257429,0.180864055801123,0.856474282820619,0.999915377802793
"ENSRNOG00000000108",37.6461482209937,-0.0475004278724712,0.280354530157716,-0.169429856709465,0.865458540721723,0.999915377802793
"ENSRNOG00000000111",59.3381165461423,0.115678261435061,0.228121506630468,0.507090555133176,0.612091281719773,0.999915377802793
"ENSRNOG00000000112",163.946746984903,-0.0508783381405708,0.163842872272241,-0.310531287903886,0.756156970317943,0.999915377802793
"ENSRNOG00000000113",27.3309008101616,-0.151753965003951,0.314822205154674,-0.482030690717619,0.629784144318005,0.999915377802793
"ENSRNOG00000000121",31.5250727868475,-0.0043170507126186,0.313898770523791,-0.013753002935994,0.989027037207456,0.999915377802793
"ENSRNOG00000000122",28.9999811195632,-0.30978880605876,0.309507074423064,-1.00091025911515,0.316870196237786,0.999915377802793
"ENSRNOG00000000123",15.345996847668,0.0950979201479557,0.425345607373637,0.223577999864987,0.823085683904365,0.999915377802793
"ENSRNOG00000000127",5.18347545022529,0.76997827651429,0.681111172759891,1.13047371311545,0.258276668884719,0.999915377802793
"ENSRNOG00000000129",3.95719503043021,1.21919603223867,0.83711289851668,1.4564296338033,0.145273888532251,0.999915377802793
"ENSRNOG00000000130",70.6583253472005,-0.0857117803704308,0.218316920180382,-0.392602553661953,0.69461305315787,0.999915377802793
"ENSRNOG00000000133",111.081340823857,-0.183805793720165,0.186245706333551,-0.986899496039834,0.3236919113326,0.999915377802793
"ENSRNOG00000000137",5.04480659082005,-0.498491743685451,0.68265420410783,-0.730225845949248,0.465252146557208,0.999915377802793
"ENSRNOG00000000142",28.8460034170465,0.347987575431167,0.320285204547659,1.08649282105501,0.277261015332429,0.999915377802793
"ENSRNOG00000000145",8.74557479971795,-0.214400368734776,0.594500852038517,-0.360639295973431,0.718369109517607,0.999915377802793
"ENSRNOG00000000150",44.0958381297337,0.0554543941945344,0.258776677732266,0.214294405046456,0.830317480828715,0.999915377802793
"ENSRNOG00000000151",2.67726487292237,-0.083807384615254,0.975063719562583,-0.0859506747444672,0.931505627901064,0.999915377802793
"ENSRNOG00000000155",5.82910934939257,-0.270286621320734,0.64405172895035,-0.419666013103073,0.674729456698447,0.999915377802793
"ENSRNOG00000000157",162.85410623369,0.00699611440035309,0.178668536542429,0.0391569469126517,0.968765258677815,0.999915377802793
"ENSRNOG00000000158",35.2806696011009,-0.10682194892364,0.287956758870323,-0.370965242638203,0.71066341987731,0.999915377802793
"ENSRNOG00000000161",13.662780297721,-0.0616498193113938,0.443624245739295,-0.138968552561087,0.889474999299628,0.999915377802793
"ENSRNOG00000000164",94.9364323098453,0.215653928100007,0.198466226553749,1.08660265197113,0.277212452536951,0.999915377802793
"ENSRNOG00000000166",19.5361747616251,-0.290197426526255,0.363239107051368,-0.79891570288773,0.424339293022971,0.999915377802793
"ENSRNOG00000000167",2.48262456617257,2.47130731034578,1.19171301528603,2.07374366029948,0.0381031240585823,0.999915377802793
"ENSRNOG00000000168",112.586222328723,-0.00839892433500152,0.193854433968358,-0.0433259336042448,0.965441718601585,0.999915377802793
"ENSRNOG00000000169",9.95379091030178,0.132414841428464,0.511192753289144,0.259031139577924,0.79561121432087,0.999915377802793
"ENSRNOG00000000170",76.846791411566,0.185243582453757,0.202116604594636,0.91651837722725,0.359395073185825,0.999915377802793
"ENSRNOG00000000172",2.35378132874023,-0.899340250388402,1.03392383999874,-0.869832201943908,0.384392110669328,0.999915377802793
"ENSRNOG00000000175",42.9445069369868,-0.0806761657100205,0.26248759041817,-0.307352304089861,0.758575228061464,0.999915377802793
"ENSRNOG00000000177",8.32989891197214,0.319548616344754,0.591830827327658,0.539932361731878,0.589243679068101,0.999915377802793
