"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000000001",2.04532598431856,0.645312695030565,1.08669336498026,0.593831448526685,0.552624852704073,NA
"ENSRNOG00000000007",187.418663760414,-0.0901769469010983,0.141718114302726,-0.636312071641529,0.524573038364233,0.884121832745585
"ENSRNOG00000000008",5.83519552037264,-0.0537545231918048,0.614166705385932,-0.0875243198962183,0.930254755124161,NA
"ENSRNOG00000000010",23.5349689414147,-0.213151183364769,0.334184348815324,-0.637825152854659,0.523587504221029,NA
"ENSRNOG00000000012",16.0862950011082,0.363792164563157,0.387836925070899,0.938002910621915,0.348242914320377,NA
"ENSRNOG00000000024",112.884681178165,-0.0515852517187731,0.169254263031297,-0.304779630331877,0.760533996523618,NA
"ENSRNOG00000000033",258.102814573304,0.284633240552279,0.119246276860119,2.38693607923848,0.0169894449356085,0.267144375539223
"ENSRNOG00000000034",5.69657289516508,0.439806295956482,0.648999167984581,0.677668505064911,0.497981899959469,NA
"ENSRNOG00000000036",35.1840902007258,-0.128695806075375,0.261375976732047,-0.492378097193334,0.622452080084734,NA
"ENSRNOG00000000040",1.44567994825781,-0.313468397225368,1.21296165229025,-0.258432240321443,0.796073337273779,NA
"ENSRNOG00000000041",3.17294940597751,-0.467437600221282,0.859085553864145,-0.544110651283519,0.586365331289606,NA
"ENSRNOG00000000042",1.9749684802528,0.176700760004701,1.04295536346962,0.169423127962894,0.865463832978996,NA
"ENSRNOG00000000043",22.335169257832,0.838395095601132,0.354195990408542,2.36703722883508,0.017931128997255,NA
"ENSRNOG00000000044",42.6846190340182,-0.100720367684626,0.246010586031564,-0.40941477075992,0.682235301735724,NA
"ENSRNOG00000000047",9.87774547265881,-0.0755408755144459,0.509027552686651,-0.148402331299633,0.882025260334059,NA
"ENSRNOG00000000048",176.733116616311,-0.109027280105455,0.128311127776724,-0.849710247229495,0.395486199864471,0.83128557001379
"ENSRNOG00000000053",107.870215849209,0.311017039105186,0.161515231523311,1.92562048898959,0.0541517784667243,NA
"ENSRNOG00000000054",460.68459669814,-0.159612316656159,0.0989986874518169,-1.61226699832604,0.106903851451105,0.537868626334659
"ENSRNOG00000000060",417.761645062078,-0.175433475542929,0.12808698752646,-1.36964323176613,0.170798297417603,0.639176335332024
"ENSRNOG00000000062",9.73544673729653,0.126812771193093,0.51588984262776,0.24581366158937,0.805826481071909,NA
"ENSRNOG00000000064",1993.54526017954,-0.0927926763690709,0.0775662838848665,-1.19630168833156,0.231578850162246,0.707107844781171
"ENSRNOG00000000066",9.14736202959121,-0.107027687891376,0.51012828953282,-0.209805435392326,0.833819530652093,NA
"ENSRNOG00000000068",161.186449306828,0.0451431800215683,0.150801430112787,0.299355118766479,0.764669102863364,0.950929587367964
"ENSRNOG00000000073",12.6536464289886,0.342859258564647,0.454135272462014,0.75497165570491,0.450265989349137,NA
"ENSRNOG00000000075",55.2904702404855,0.0431933383965521,0.211866832870466,0.203870222683511,0.838454915218901,NA
"ENSRNOG00000000082",58.9798640556637,0.397406949636973,0.211588896426717,1.87820323442451,0.0603533678696375,NA
"ENSRNOG00000000091",21.4937133197026,0.150789716891899,0.352663864062286,0.427573483585683,0.668961674682408,NA
"ENSRNOG00000000095",32.8835127994999,-0.128012780847556,0.275326045616738,-0.464949767323335,0.641967429770998,NA
"ENSRNOG00000000096",9.46281642183772,-0.393001204633803,0.522018837472247,-0.752848702810838,0.451540836489107,NA
"ENSRNOG00000000098",90.0066008850514,0.0796584221289879,0.16842991024227,0.472947008131792,0.63625098621185,NA
"ENSRNOG00000000104",50.7073651887385,-0.130129244339442,0.224774836123848,-0.578931550272567,0.562635360597558,NA
"ENSRNOG00000000105",179.038240127152,0.179440580519997,0.144033078887885,1.24582895752491,0.212827196065548,0.696285330311293
"ENSRNOG00000000108",35.6733489530536,0.00476969163502918,0.261110989698469,0.0182669126279871,0.985425922958341,NA
"ENSRNOG00000000111",49.0694693636173,0.120951328137465,0.245799995454476,0.49207213333682,0.622668351212428,NA
"ENSRNOG00000000112",149.452828904109,0.0729036820909427,0.143747988431077,0.50716314632742,0.612040351143853,0.911858108098901
"ENSRNOG00000000113",25.8051028722283,0.148111203666816,0.301278419069798,0.491609070852508,0.622995729731439,NA
"ENSRNOG00000000121",30.3589503505812,-0.0441178118771134,0.288357936759344,-0.152996696997222,0.878400880039585,NA
"ENSRNOG00000000122",17.4070585623828,0.0182100357826187,0.371349928396063,0.0490374021647766,0.960889489163214,NA
"ENSRNOG00000000123",15.2959731869177,-0.744347370738657,0.395441962804254,-1.88231761106019,0.0597929047603944,NA
