"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000000007",532.655757795268,0.0544017116474427,0.0492004953972863,1.10571471299542,0.268850019739079,0.999877322062569
"ENSRNOG00000000008",6.44503731579399,0.00945240821565779,0.267960125839962,0.0352754283348232,0.971860116481683,0.999877322062569
"ENSRNOG00000000010",3.8024678040336,-0.572781570627632,0.468280194314478,-1.22315993198503,0.221269295940775,0.999877322062569
"ENSRNOG00000000012",13.6854614728581,-0.247271227928943,0.186695271360745,-1.32446433231374,0.18534888121336,0.999877322062569
"ENSRNOG00000000024",26.7031275926902,0.0262135655318858,0.15174395888188,0.172748659815122,0.862848993723707,0.999877322062569
"ENSRNOG00000000033",241.80395237804,-0.00551921285039394,0.0594531415263686,-0.0928329892869675,0.92603624250464,0.999877322062569
"ENSRNOG00000000034",4.76110477562493,-0.121806394392214,0.303356753950027,-0.401528539602847,0.688031030334872,0.999877322062569
"ENSRNOG00000000036",47.4391973604297,0.0789079515997696,0.100788213338385,0.782908526563963,0.433680830070727,0.999877322062569
"ENSRNOG00000000040",2.74750021202586,-0.360901699613051,0.397724713965775,-0.907415825419658,0.364186943808999,0.999877322062569
"ENSRNOG00000000041",2.09580192194572,0.0510907103154409,0.392666149084793,0.130112336992941,0.896477549586782,0.999877322062569
"ENSRNOG00000000042",5.26161370036492,-0.00209519589776355,0.254279832912324,-0.00823972500597786,0.993425725023836,0.999877322062569
"ENSRNOG00000000043",6.41902566048971,0.049763782818196,0.245096657694849,0.203037378339745,0.839105816935379,0.999877322062569
"ENSRNOG00000000044",34.6514825222147,0.144987535209718,0.104188695237751,1.39158605335124,0.164047784564302,0.999877322062569
"ENSRNOG00000000047",6.20567262729242,-0.044852337480706,0.275859527683324,-0.162591221181944,0.870840299495482,0.999877322062569
"ENSRNOG00000000048",109.331797849359,-0.0491277610272092,0.0723240143772013,-0.679273149454709,0.496964806077177,0.999877322062569
"ENSRNOG00000000053",171.716493166754,0.00743972971097399,0.0852738344509207,0.0872451644619771,0.93047664014781,0.999877322062569
"ENSRNOG00000000054",188.224066699752,-0.00370171720772427,0.0594535481683196,-0.0622623429848845,0.950353916212685,0.999877322062569
"ENSRNOG00000000060",517.246247818485,0.0143587082361736,0.0680135606984064,0.21111537300399,0.832797244648541,0.999877322062569
"ENSRNOG00000000062",16.6723969555561,-0.02865083460964,0.146956048048971,-0.194961929025831,0.845422751901627,0.999877322062569
"ENSRNOG00000000064",1818.61153254256,0.00275215548180091,0.0439360736024458,0.0626399961613253,0.950053179606563,0.999877322062569
"ENSRNOG00000000066",6.09665267442425,0.0894104633091677,0.264678686318171,0.337807567934228,0.735508206426416,0.999877322062569
"ENSRNOG00000000068",114.547944879755,0.00577363106271585,0.0664883759525236,0.086836698595835,0.930801316527153,0.999877322062569
"ENSRNOG00000000073",17.0067042858877,-0.075443987132186,0.147680082583084,-0.510860948968807,0.609448427407295,0.999877322062569
"ENSRNOG00000000075",58.8385762076406,-0.100404089685616,0.0885267526527424,-1.13416664089627,0.256724654180567,0.999877322062569
"ENSRNOG00000000081",2.39807835234654,-0.409950151364267,0.43351420594201,-0.945644100574424,0.344330142772492,0.999877322062569
"ENSRNOG00000000082",40.1715587853197,-0.0298461859784419,0.101472380557941,-0.294131130208379,0.768657703976226,0.999877322062569
"ENSRNOG00000000091",8.30382866559244,-0.142997188989975,0.20995202401851,-0.681094596055752,0.495811636224861,0.999877322062569
"ENSRNOG00000000095",45.2314845322253,0.134944709932779,0.0937133425423218,1.43997328738794,0.149874956744355,0.999877322062569
"ENSRNOG00000000096",11.7345681008458,-0.131634008272385,0.192116820948955,-0.685176902377332,0.49323229725029,0.999877322062569
"ENSRNOG00000000098",57.9991550713369,-0.0128591408199594,0.0841684462678647,-0.152778640810778,0.878572842137459,0.999877322062569
"ENSRNOG00000000104",30.1930288487355,0.149147428492459,0.113317861913615,1.31618639792337,0.188111487945322,0.999877322062569
"ENSRNOG00000000105",204.976682573009,-0.0386187751843841,0.0595707757197053,-0.648283906291478,0.516801341211175,0.999877322062569
