"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000000007",259.662884825472,-0.0371372019640273,0.0545409263995797,-0.680905228707548,0.495931459383296,0.999829619561408
"ENSRNOG00000000008",6.31132474557498,0.203904398490448,0.240612834837972,0.847437746318713,0.39675117266574,0.999829619561408
"ENSRNOG00000000010",5.25394087206182,0.151125590636656,0.258138685563583,0.585443403443036,0.558249611552109,0.999829619561408
"ENSRNOG00000000012",28.7785262047555,-0.140351786457359,0.124342922669062,-1.1287476878029,0.259004286059665,0.999829619561408
"ENSRNOG00000000024",54.1233962189004,-0.0521119780157668,0.100622411154674,-0.517896335595275,0.604530598847387,0.999829619561408
"ENSRNOG00000000033",306.224355792048,-0.03060190188867,0.048248769850024,-0.634252479053717,0.525916063921832,0.999829619561408
"ENSRNOG00000000034",4.47351705728714,0.0517723279571924,0.293245198320112,0.176549618727863,0.859862170716299,0.999829619561408
"ENSRNOG00000000036",6.70250053312725,-0.170409710908763,0.25693697921368,-0.663235441742478,0.50717977592062,0.999829619561408
"ENSRNOG00000000040",1.79865644925903,-0.159746383272338,0.489173016205265,-0.326564176641555,0.743997542105988,0.999829619561408
"ENSRNOG00000000041",2.00758985670109,-0.283600208177897,0.437141026326161,-0.648761363263801,0.516492634434526,0.999829619561408
"ENSRNOG00000000042",4.75622521267441,-0.0227633110250136,0.298246156858706,-0.0763239039348214,0.939161408719037,0.999829619561408
"ENSRNOG00000000043",9.57817897664515,-0.372483034147196,0.215366636577207,-1.72952988479097,0.0837143026391095,0.999829619561408
"ENSRNOG00000000044",35.3571703266132,-0.0322910991235753,0.111248609973885,-0.290260697469887,0.771616803981883,0.999829619561408
"ENSRNOG00000000047",10.9631593387149,0.048606742666752,0.171743531600379,0.283019349921443,0.777162004072115,0.999829619561408
"ENSRNOG00000000048",143.142004662615,0.124148515541643,0.0579110441500489,2.14377960825523,0.0320505499874504,0.999829619561408
"ENSRNOG00000000053",178.790749010529,0.0143745417297588,0.0601066951106627,0.239150425810199,0.810988941818624,0.999829619561408
"ENSRNOG00000000054",248.018352785818,0.0950618049395614,0.0590552453550428,1.60970976190253,0.107461232844767,0.999829619561408
"ENSRNOG00000000060",642.159473635825,0.0476650206951177,0.0530863997776789,0.897876309087349,0.369251496240761,0.999829619561408
"ENSRNOG00000000062",20.0355632309182,-0.306094772128509,0.150032370151754,-2.04019153879194,0.0413312521616083,0.999829619561408
"ENSRNOG00000000064",1364.85691708024,0.0337556953421877,0.0446959519879746,0.755229362857507,0.450111373425561,0.999829619561408
"ENSRNOG00000000066",7.16125748069595,0.177537630125956,0.219090244428154,0.810340189219037,0.417744683081244,0.999829619561408
"ENSRNOG00000000068",90.289148947096,0.0296329657972725,0.0692848055746389,0.42769789929409,0.66887107950789,0.999829619561408
"ENSRNOG00000000073",18.0282413857487,-0.0909742680172344,0.155963548233223,-0.583304682714671,0.559688210763886,0.999829619561408
"ENSRNOG00000000075",49.8028720033196,-0.0254734744855101,0.0915466467695241,-0.27825677274277,0.78081525655417,0.999829619561408
"ENSRNOG00000000081",3.16734906268302,-0.223601976799533,0.378470173797814,-0.590804751021109,0.55465125130011,0.999829619561408
"ENSRNOG00000000082",51.1208831752014,-0.0643624182959953,0.0941843503384208,-0.683366377372992,0.494375360359587,0.999829619561408
"ENSRNOG00000000091",18.2099763551605,-0.0696804188326673,0.156612551781741,-0.44492231331353,0.656375896862519,0.999829619561408
"ENSRNOG00000000095",48.0644717096826,-0.0519922969838789,0.0926359809666974,-0.561253807012311,0.574624526884687,0.999829619561408
