"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000000007",664.871969776339,0.00315035162643145,0.0486111976315933,0.0648071181110744,0.948327573933957,0.999902431145109
"ENSRNOG00000000008",5.51425126729471,0.208071482341562,0.239092308392575,0.870255859506453,0.384160595399612,0.999902431145109
"ENSRNOG00000000010",40.0527385949484,-0.141115127397103,0.188789272694841,-0.747474289099051,0.454777316999892,0.999902431145109
"ENSRNOG00000000012",20.6626560725981,-0.0838598436665075,0.134362677546841,-0.624130489192377,0.532541892137261,0.999902431145109
"ENSRNOG00000000024",63.8469441694351,0.0241002348328049,0.0835663309429428,0.288396469736837,0.773043269734224,0.999902431145109
"ENSRNOG00000000033",230.308260319317,-0.0225894024955861,0.0500743001638009,-0.451117687550154,0.651904730385478,0.999902431145109
"ENSRNOG00000000034",4.81823371147958,-0.521332877241525,0.302158054216883,-1.72536482137697,0.0844617468607379,0.999902431145109
"ENSRNOG00000000036",50.5986402153109,-0.0527531947852759,0.0919256611216816,-0.573867994437883,0.566057132632682,0.999902431145109
"ENSRNOG00000000040",1.47845215548647,-0.422987884522531,0.505538226087621,-0.836708012757117,0.402756714066467,0.999902431145109
"ENSRNOG00000000041",4.71733265547508,0.0571602770471838,0.271008306343158,0.210917066780994,0.832951986327618,0.999902431145109
"ENSRNOG00000000042",3.62541215965196,0.212564237034023,0.29284065483708,0.725869968950457,0.467918488210423,0.999902431145109
"ENSRNOG00000000043",16.3529442337177,0.172203408029175,0.140582220522688,1.22493020375493,0.220601519195224,0.999902431145109
"ENSRNOG00000000044",61.9969289699524,0.047836735709719,0.0780419962620483,0.612961456663583,0.539901825464407,0.999902431145109
"ENSRNOG00000000047",8.74799028410082,-0.0586968196631153,0.199794947657196,-0.293785305141079,0.768921964642245,0.999902431145109
"ENSRNOG00000000048",149.270525289067,-0.0105898254584493,0.0593270771607968,-0.178499025491298,0.858331086451921,0.999902431145109
"ENSRNOG00000000053",172.492341490127,-0.0490898959297297,0.0602048475489622,-0.815381118435802,0.414854188854039,0.999902431145109
"ENSRNOG00000000054",286.856391765682,-0.0525743565965631,0.0488523824903307,-1.07618817991055,0.281843104973959,0.999902431145109
"ENSRNOG00000000060",533.463310786836,-0.0552073847117297,0.0509280764237246,-1.08402650538773,0.278353046947543,0.999902431145109
"ENSRNOG00000000062",15.8537111648692,-0.280823380759641,0.156779598865305,-1.79119849005933,0.0732614484391471,0.999902431145109
"ENSRNOG00000000064",2044.95617585438,-0.0254334115476443,0.0427016727697004,-0.59560691415562,0.551437856610249,0.999902431145109
"ENSRNOG00000000066",11.3995165084637,-0.0112838127067209,0.170963911772738,-0.0660011378408357,0.947376919565732,0.999902431145109
"ENSRNOG00000000068",96.2774422190738,0.0593669903181018,0.0707319293584614,0.839323780032022,0.401287642360736,0.999902431145109
"ENSRNOG00000000073",16.9367475312374,0.101909034380861,0.143526869230947,0.710034538668017,0.477682718304102,0.999902431145109
"ENSRNOG00000000075",61.704059164347,-0.0327042754773861,0.0805325863263778,-0.406099902775307,0.684669197191393,0.999902431145109
"ENSRNOG00000000081",2.18568943009032,0.529834437501679,0.388487452721164,1.36383925346996,0.172618163011874,0.999902431145109
"ENSRNOG00000000082",49.2192021707051,0.105804603379681,0.0874414349246015,1.21000534210027,0.22627684302221,0.999902431145109
"ENSRNOG00000000091",16.27069361896,0.0581477554297333,0.156554268279088,0.371422357684135,0.710322975647841,0.999902431145109
"ENSRNOG00000000095",65.6437052303464,-0.0992541037208883,0.0751406096946977,-1.32091160990263,0.186530838158663,0.999902431145109
"ENSRNOG00000000096",16.9684138806058,-0.113831017973453,0.145993056388054,-0.779701588484363,0.435566543632445,0.999902431145109
"ENSRNOG00000000098",84.6104480038253,-0.00931022484091646,0.067376718875188,-0.138181630039943,0.890096872919929,0.999902431145109
"ENSRNOG00000000104",46.8322749057062,0.0252060025584541,0.0909758203639481,0.277062657501935,0.78173199475822,0.999902431145109
"ENSRNOG00000000105",191.789177634591,-0.0286598618312316,0.0570080064021504,-0.502733977909295,0.615151317376314,0.999902431145109
"ENSRNOG00000000108",53.187388070476,0.0463580445968185,0.0843013232518125,0.549908860366812,0.582381886697685,0.999902431145109
"ENSRNOG00000000111",78.3094630677227,-0.0431948411542156,0.0804752093941002,-0.536747173190733,0.591442266281576,0.999902431145109
"ENSRNOG00000000112",124.742894258241,0.0156774228589112,0.0596865824133399,0.26266243140447,0.79281077565131,0.999902431145109
"ENSRNOG00000000113",29.6647352751729,-0.0176143326787804,0.104292237491547,-0.168893995396427,0.865880022329102,0.999902431145109
"ENSRNOG00000000121",36.9066811316748,0.0974508361254188,0.0991460173169738,0.982902175625114,0.325655586964677,0.999902431145109
"ENSRNOG00000000122",25.8383091741343,-0.16089734504648,0.121396602800143,-1.32538589495266,0.185043192855242,0.999902431145109
"ENSRNOG00000000123",19.7716727308642,-0.0396851254624755,0.14371275401761,-0.276141987075221,0.782439012897129,0.999902431145109
"ENSRNOG00000000127",4.80017320328631,-0.0693792060512953,0.273774393983638,-0.253417439964973,0.799945652266713,0.999902431145109
"ENSRNOG00000000129",4.0426174230298,-0.364718821186398,0.334854198436641,-1.08918694431543,0.276071455050012,0.999902431145109
"ENSRNOG00000000130",104.733571566545,0.0661231755034156,0.0618650886203533,1.06882859101994,0.285146913632682,0.999902431145109
"ENSRNOG00000000133",126.299016656957,-0.0249170777782289,0.0596435750191095,-0.417766335606905,0.676117966433477,0.999902431145109
"ENSRNOG00000000137",4.67970281031311,0.40700344411617,0.285406119335887,1.42605016691033,0.153853861735966,0.999902431145109
"ENSRNOG00000000142",40.9394388283907,-0.0680663076139017,0.0935524072500261,-0.727574090445253,0.466874345828136,0.999902431145109
"ENSRNOG00000000145",13.651338662721,-0.134561177720808,0.158543867903058,-0.848731518289221,0.39603070387751,0.999902431145109
"ENSRNOG00000000150",45.8303771821698,0.0191219672832475,0.0941699227392115,0.203058117995941,0.839089606712597,0.999902431145109
"ENSRNOG00000000151",2.02240575416436,0.329554535950817,0.40375046810313,0.816233198438396,0.41436677264365,0.999902431145109
"ENSRNOG00000000155",4.5934894262168,-0.0832129886924284,0.275373301045807,-0.302182486015905,0.762512954669467,0.999902431145109
"ENSRNOG00000000156",2.76589461484536,-0.0568457597689287,0.337250307679485,-0.168556583862196,0.866145432882763,0.999902431145109
"ENSRNOG00000000157",137.702811036034,0.00563731020695513,0.0605351784925363,0.0931245326657489,0.925804627871655,0.999902431145109
"ENSRNOG00000000158",48.5075397984115,0.215612193816976,0.0851501873691324,2.53213998088203,0.0113368722799048,0.999902431145109
"ENSRNOG00000000161",20.7412808901091,0.0216802075477624,0.131916397314831,0.164348087038949,0.86945712831909,0.999902431145109
"ENSRNOG00000000164",118.845516050717,0.0937560842739671,0.0598405908241442,1.56676401390307,0.117169861758368,0.999902431145109
"ENSRNOG00000000166",17.497330771316,0.115587567065253,0.142889556080457,0.80892942938509,0.418555739877566,0.999902431145109
"ENSRNOG00000000167",19.7230267078411,0.227545996241835,0.135658104114874,1.67734908081239,0.0934742402100809,0.999902431145109
"ENSRNOG00000000168",134.718338707545,0.0626699645539635,0.05470052270308,1.14569224309139,0.251922514539857,0.999902431145109
"ENSRNOG00000000169",15.1915862504619,-0.144506152657599,0.149942778877052,-0.963741993711415,0.335175294894236,0.999902431145109
"ENSRNOG00000000170",56.4740599680255,0.142975532721834,0.0829622666753191,1.72338026010527,0.0848197822336216,0.999902431145109
"ENSRNOG00000000172",3.044820260167,-0.116376734894157,0.332879334840147,-0.349606366973915,0.726634131978421,0.999902431145109
"ENSRNOG00000000175",34.5600995759246,-0.135501670701118,0.102862831559394,-1.31730449810608,0.187736578072961,0.999902431145109
"ENSRNOG00000000177",2.8246721736981,0.3472590962468,0.316563456017643,1.09696520443423,0.27265660301427,0.999902431145109
"ENSRNOG00000000185",15.1671541728389,0.0731441620410314,0.144107665613086,0.507566073809119,0.611757688018686,0.999902431145109
"ENSRNOG00000000186",101.029551597554,0.0340681827784057,0.069128542584426,0.492823680418239,0.622137177018545,0.999902431145109
"ENSRNOG00000000190",8.22504322674833,0.157054795765452,0.192765570113321,0.814745058845953,0.415218255511638,0.999902431145109
"ENSRNOG00000000195",4.30735176354846,0.50112375891508,0.27337075009402,1.8331286677259,0.0667834387556968,0.999902431145109
"ENSRNOG00000000196",57.2690316668992,-0.0192836554875436,0.0847567260796725,-0.227517701302156,0.82002120647061,0.999902431145109
"ENSRNOG00000000201",49.9790558571343,-0.0978644379442949,0.0883130777145199,-1.10815340691274,0.267795569202497,0.999902431145109
"ENSRNOG00000000204",97.4940217599916,0.0303101073772186,0.0677128427377337,0.447627158331191,0.654422299549053,0.999902431145109
"ENSRNOG00000000219",7.04297290158076,0.220706241703107,0.201454433925812,1.09556408068132,0.273269588007566,0.999902431145109
"ENSRNOG00000000221",28.458415478435,0.119811753457145,0.113824577435314,1.05260002854158,0.292524344097299,0.999902431145109
"ENSRNOG00000000230",89.8239302351718,-0.0074276719509383,0.067450463943827,-0.110120398239575,0.912313891083403,0.999902431145109
"ENSRNOG00000000231",243.996419273777,-0.0595897128486507,0.0478098998937021,-1.24638857184682,0.212621774771461,0.999902431145109
"ENSRNOG00000000233",85.196364616314,-0.0383541981571326,0.0800805950971465,-0.478944969260091,0.631977778373546,0.999902431145109
"ENSRNOG00000000236",105.848734019814,-0.0387954433565039,0.0627583510102884,-0.618171808723016,0.536462091156097,0.999902431145109
"ENSRNOG00000000237",2.69916192560221,0.116478210894963,0.325085383752372,0.358300362663147,0.720118546732816,0.999902431145109
"ENSRNOG00000000244",29.6396109864543,-0.0358126347780849,0.114682760909752,-0.312275659340527,0.754831036799338,0.999902431145109
"ENSRNOG00000000245",11.5308837202813,-0.198686111796681,0.190188073805723,-1.04468228643841,0.296169834312732,0.999902431145109
"ENSRNOG00000000246",175.117177189394,-0.0416743605377705,0.0519546081729756,-0.802130205640691,0.422477643986699,0.999902431145109
"ENSRNOG00000000247",50.9389842266848,0.0331859096458844,0.0815124529611058,0.407126867617631,0.68391481104747,0.999902431145109
"ENSRNOG00000000248",509.785156596265,0.000515246701780989,0.0425378997054803,0.0121126502565572,0.990335739687879,0.999902431145109
"ENSRNOG00000000249",37.7828411275681,0.144453537235506,0.0938638569446637,1.53896869293008,0.12381193944345,0.999902431145109
"ENSRNOG00000000250",39.5996754743877,0.0225813460124416,0.0975075078754131,0.231585715853739,0.816859803029402,0.999902431145109
"ENSRNOG00000000251",1.19829040763062,0.0982107862400345,0.496231014840968,0.197913438102028,0.843112790055817,0.999902431145109
"ENSRNOG00000000257",162.531537793441,0.0562198870736554,0.0656741131607345,0.856043338355551,0.391973808076597,0.999902431145109
"ENSRNOG00000000258",49.1869471794458,-0.133722393434507,0.0919418841708904,-1.45442302646267,0.145829059778787,0.999902431145109
"ENSRNOG00000000262",61.0608530847078,-0.0269888787164498,0.0776514226803026,-0.347564510537886,0.728167262906052,0.999902431145109
"ENSRNOG00000000264",48.1015374831035,0.0433771560865946,0.086619977853265,0.500775423425712,0.616529183934671,0.999902431145109
"ENSRNOG00000000274",144.737792301079,-0.0731744759676291,0.0644941007328213,-1.13459177097093,0.256546402633544,0.999902431145109
"ENSRNOG00000000275",24.019002055499,-0.106918114691921,0.123644847032317,-0.864719535493266,0.387192744443877,0.999902431145109
"ENSRNOG00000000277",26.7299049024124,-0.155896753360023,0.120018265300001,-1.29894189830472,0.193963869432333,0.999902431145109
"ENSRNOG00000000279",39.2428395963007,-0.0859460330793569,0.094819096307497,-0.906421136947299,0.364712989287122,0.999902431145109
"ENSRNOG00000000281",74.1021533602139,0.0694215139077787,0.0698466615488499,0.993913128678687,0.320265162150778,0.999902431145109
"ENSRNOG00000000283",17.4545384124699,-0.0189671533392017,0.14170913121244,-0.1338456680732,0.893524614163623,0.999902431145109
"ENSRNOG00000000288",15.4974625607759,0.0910120523351236,0.154283626964164,0.589900912533404,0.555257082302099,0.999902431145109
"ENSRNOG00000000299",12.8875066949136,0.188749952551554,0.162367947377595,1.16248283974796,0.245039391174478,0.999902431145109
"ENSRNOG00000000302",75.3711182347297,0.0342554475456293,0.0720999953667717,0.47511026001281,0.634708385889843,0.999902431145109
"ENSRNOG00000000303",29.0125523719794,-0.0752029434495779,0.11035122569437,-0.681487160440434,0.495563288327595,0.999902431145109
"ENSRNOG00000000304",95.4616071488185,0.037669236157924,0.0700185576594692,0.537989319076322,0.590584422507454,0.999902431145109
"ENSRNOG00000000306",37.3507437823303,-0.0330989780383372,0.1073826545461,-0.30823393385314,0.757904333147016,0.999902431145109
"ENSRNOG00000000307",8.11411248803843,-0.155503682021649,0.214928899764636,-0.723512204230967,0.469365258910461,0.999902431145109
"ENSRNOG00000000308",42.1331514477257,-0.0264141929891382,0.0907183013911439,-0.29116719100868,0.770923453775507,0.999902431145109
"ENSRNOG00000000312",110.845768294056,-0.0477414751392388,0.065597823650041,-0.7277905345448,0.466741819651441,0.999902431145109
"ENSRNOG00000000314",206.806955634759,0.0116509875877634,0.0469461036121987,0.248177946438477,0.803996728864522,0.999902431145109
"ENSRNOG00000000316",72.8000986003297,-0.0797367911422813,0.0825544248677343,-0.96586937974594,0.334109546105652,0.999902431145109
"ENSRNOG00000000321",121.313955134172,0.0554540804942543,0.0693613664450077,0.799495213783315,0.424003320821008,0.999902431145109
"ENSRNOG00000000322",35.9272057416602,-0.116667440160606,0.107230773392063,-1.08800334521547,0.27659363075125,0.999902431145109
"ENSRNOG00000000323",1.90993504552608,0.101459693960969,0.383997810544329,0.264219459525424,0.791610817189361,0.999902431145109
"ENSRNOG00000000327",65.2033269177554,0.0641673802523998,0.076613357277456,0.837548210033624,0.402284489986624,0.999902431145109
"ENSRNOG00000000340",233.421015519005,0.0438522724547023,0.0455264333152438,0.96322661938068,0.335433809226017,0.999902431145109
"ENSRNOG00000000341",13.2327385407156,0.140740065836917,0.170329912813884,0.826279210221287,0.408645723987538,0.999902431145109
"ENSRNOG00000000368",160.395521851972,-0.0304180875903067,0.0618180377692584,-0.492058445851113,0.622678026998526,0.999902431145109
"ENSRNOG00000000378",429.082074680231,0.00343955248387439,0.0651646561336175,0.0527824849842179,0.957905217003008,0.999902431145109
